,filename,is_nodule,is_generated,x,y,w,h,area
1183,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_113.png,1,1,181.0,352.0,8.0,8.0,64.0
1184,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_89.png,1,1,149.5,350.5,11.0,11.0,121.0
1185,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_256.png,1,1,174.5,427.5,9.0,9.0,81.0
1186,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_259.png,1,1,374.5,421.5,7.0,7.0,49.0
1187,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_304.png,1,1,166.0,427.0,8.0,8.0,64.0
1188,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_420.png,1,1,381.0,178.0,8.0,8.0,64.0
1189,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_151.png,1,1,416.0,347.0,6.0,6.0,36.0
1190,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_189.png,1,1,400.0,291.0,6.0,6.0,36.0
1191,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_273.png,1,1,155.5,291.5,15.0,15.0,225.0
1192,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_525.png,1,1,360.0,258.0,12.0,12.0,144.0
1193,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_229.png,1,1,146.5,297.5,23.0,23.0,529.0
1194,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_84.png,1,1,342.5,226.5,11.0,11.0,121.0
1195,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_112.png,1,1,429.5,248.5,9.0,9.0,81.0
1196,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629_111.png,1,1,-112.5,-266.5,15.0,15.0,225.0
1197,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_101.png,1,1,315.5,374.5,15.0,15.0,225.0
1198,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_42.png,1,1,371.5,274.5,9.0,9.0,81.0
1199,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_96.png,1,1,345.5,215.5,11.0,11.0,121.0
1200,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_83.png,1,1,131.0,296.0,16.0,16.0,256.0
1201,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_83.png,1,1,158.5,332.5,17.0,17.0,289.0
1202,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_77.png,1,1,122.5,393.5,9.0,9.0,81.0
1203,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_80.png,1,1,307.0,402.0,10.0,10.0,100.0
1204,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_370.png,1,1,111.0,348.0,12.0,12.0,144.0
1205,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_142.png,1,1,388.5,271.5,7.0,7.0,49.0
1206,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_159.png,1,1,219.0,310.0,6.0,6.0,36.0
1207,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_67.png,1,1,130.0,333.0,6.0,6.0,36.0
1208,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_94.png,1,1,201.0,219.0,6.0,6.0,36.0
1209,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_119.png,1,1,108.0,165.0,10.0,10.0,100.0
1210,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_223.png,1,1,384.5,265.5,9.0,9.0,81.0
1211,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_38.png,1,1,73.5,261.5,9.0,9.0,81.0
1212,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_42.png,1,1,421.5,269.5,9.0,9.0,81.0
1213,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_40.png,1,1,161.0,362.0,14.0,14.0,196.0
1214,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_83.png,1,1,115.0,362.0,20.0,20.0,400.0
1215,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_84.png,1,1,365.5,350.5,11.0,11.0,121.0
1216,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_136.png,1,1,169.5,352.5,19.0,19.0,361.0
1217,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_40.png,1,1,203.0,316.0,16.0,16.0,256.0
1218,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_171.png,1,1,157.5,299.5,17.0,17.0,289.0
1219,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_77.png,1,1,168.0,379.0,8.0,8.0,64.0
1220,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_110.png,1,1,101.0,186.0,16.0,16.0,256.0
1221,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_231.png,1,1,211.0,303.0,10.0,10.0,100.0
1222,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_101.png,1,1,174.5,202.5,9.0,9.0,81.0
1223,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_153.png,1,1,190.0,316.0,10.0,10.0,100.0
1224,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_161.png,1,1,170.5,268.5,11.0,11.0,121.0
1225,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_59.png,1,1,389.0,222.0,8.0,8.0,64.0
1226,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629_120.png,1,1,90.5,257.5,25.0,25.0,625.0
1227,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628_89.png,1,1,181.5,404.5,9.0,9.0,81.0
1228,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_90.png,1,1,101.0,337.0,24.0,24.0,576.0
1229,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_92.png,1,1,74.0,300.0,16.0,16.0,256.0
1230,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668_193.png,1,1,404.0,182.0,30.0,30.0,900.0
1231,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668_207.png,1,1,357.5,225.5,17.0,17.0,289.0
1232,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686_125.png,1,1,53.5,312.5,11.0,11.0,121.0
1233,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015_48.png,1,1,310.0,326.0,22.0,22.0,484.0
1234,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_113.png,1,1,146.0,314.0,18.0,18.0,324.0
1235,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_96.png,1,1,411.0,118.0,8.0,8.0,64.0
1236,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_98.png,1,1,107.0,217.0,10.0,10.0,100.0
1237,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_286.png,1,1,87.5,195.5,17.0,17.0,289.0
1238,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962_173.png,1,1,420.0,359.0,20.0,20.0,400.0
1239,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_104.png,1,1,150.5,309.5,15.0,15.0,225.0
1240,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_29.png,1,1,104.0,325.0,12.0,12.0,144.0
1241,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_59.png,1,1,396.0,184.0,8.0,8.0,64.0
1242,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762_185.png,1,1,106.5,357.5,11.0,11.0,121.0
1243,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415_92.png,1,1,125.5,272.5,17.0,17.0,289.0
1244,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197_124.png,1,1,163.0,357.0,10.0,10.0,100.0
1245,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_108.png,1,1,396.0,155.0,8.0,8.0,64.0
1246,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_84.png,1,1,53.5,215.5,7.0,7.0,49.0
1247,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_89.png,1,1,463.5,235.5,9.0,9.0,81.0
1248,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_298.png,1,1,302.5,387.5,7.0,7.0,49.0
1249,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_379.png,1,1,381.0,180.0,28.0,28.0,784.0
1250,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_409.png,1,1,158.5,145.5,11.0,11.0,121.0
1251,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782_375.png,1,1,325.0,206.0,14.0,14.0,196.0
1252,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_195.png,1,1,108.5,114.5,9.0,9.0,81.0
1253,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_95.png,1,1,321.0,336.0,8.0,8.0,64.0
1254,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636_170.png,1,1,422.0,312.0,10.0,10.0,100.0
1255,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839_302.png,1,1,134.0,266.0,26.0,26.0,676.0
1256,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053_140.png,1,1,-131.0,-292.0,8.0,8.0,64.0
1257,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053_50.png,1,1,-105.0,-189.0,26.0,26.0,676.0
1258,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_37.png,1,1,145.0,254.0,12.0,12.0,144.0
1259,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268_49.png,1,1,351.5,212.5,31.0,31.0,961.0
1260,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_293.png,1,1,210.5,348.5,9.0,9.0,81.0
1261,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_416.png,1,1,355.5,263.5,11.0,11.0,121.0
1262,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696_146.png,1,1,139.0,211.0,8.0,8.0,64.0
1263,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696_209.png,1,1,219.0,344.0,8.0,8.0,64.0
1264,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766_142.png,1,1,484.0,275.0,10.0,10.0,100.0
1265,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766_357.png,1,1,368.5,248.5,9.0,9.0,81.0
1266,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_144.png,1,1,-351.0,-224.0,34.0,34.0,1156.0
1267,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_158.png,1,1,-382.5,-295.5,13.0,13.0,169.0
1268,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_169.png,1,1,-354.0,-218.0,8.0,8.0,64.0
1269,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_76.png,1,1,-389.5,-260.5,7.0,7.0,49.0
1270,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_89.png,1,1,-169.0,-170.0,8.0,8.0,64.0
1271,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689_98.png,1,1,-317.0,-209.0,6.0,6.0,36.0
1272,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.149041668385192796520281592139_28.png,1,1,349.5,352.5,23.0,23.0,529.0
1273,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056_75.png,1,1,133.5,158.5,11.0,11.0,121.0
1274,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055_307.png,1,1,117.0,275.0,28.0,28.0,784.0
1275,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280_80.png,1,1,305.5,261.5,9.0,9.0,81.0
1276,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019_94.png,1,1,118.5,208.5,9.0,9.0,81.0
1277,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_151.png,1,1,386.0,283.0,8.0,8.0,64.0
1278,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_185.png,1,1,136.5,176.5,11.0,11.0,121.0
1279,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_42.png,1,1,455.5,295.5,7.0,7.0,49.0
1280,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_108.png,1,1,136.0,278.0,10.0,10.0,100.0
1281,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_129.png,1,1,329.0,264.0,24.0,24.0,576.0
1282,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_74.png,1,1,427.0,170.0,22.0,22.0,484.0
1283,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_81.png,1,1,415.5,230.5,17.0,17.0,289.0
1284,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_96.png,1,1,373.0,188.0,12.0,12.0,144.0
1285,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224_61.png,1,1,140.5,147.5,9.0,9.0,81.0
1286,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819_112.png,1,1,156.5,333.5,21.0,21.0,441.0
1287,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819_95.png,1,1,375.5,270.5,9.0,9.0,81.0
1288,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650_256.png,1,1,162.0,249.0,34.0,34.0,1156.0
1289,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_159.png,1,1,174.0,233.0,20.0,20.0,400.0
1290,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_103.png,1,1,77.5,340.5,7.0,7.0,49.0
1291,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_108.png,1,1,75.0,203.0,8.0,8.0,64.0
1292,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_113.png,1,1,129.5,391.5,7.0,7.0,49.0
1293,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_102.png,1,1,411.0,352.0,8.0,8.0,64.0
1294,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_113.png,1,1,152.0,157.0,8.0,8.0,64.0
1295,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_124.png,1,1,99.5,374.5,7.0,7.0,49.0
1296,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_135.png,1,1,136.5,304.5,11.0,11.0,121.0
1297,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_71.png,1,1,428.0,342.0,8.0,8.0,64.0
1298,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_88.png,1,1,416.5,173.5,9.0,9.0,81.0
1299,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_161.png,1,1,83.0,214.0,10.0,10.0,100.0
1300,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_169.png,1,1,100.0,259.0,8.0,8.0,64.0
1301,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_235.png,1,1,143.0,336.0,8.0,8.0,64.0
1302,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250_163.png,1,1,109.0,218.0,18.0,18.0,324.0
1303,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883_101.png,1,1,189.0,271.0,14.0,14.0,196.0
1304,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450_100.png,1,1,139.0,296.0,14.0,14.0,196.0
1305,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_118.png,1,1,146.0,293.0,6.0,6.0,36.0
1306,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_173.png,1,1,360.0,274.0,6.0,6.0,36.0
1307,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_80.png,1,1,299.0,298.0,12.0,12.0,144.0
1308,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_102.png,1,1,135.0,376.0,12.0,12.0,144.0
1309,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_36.png,1,1,315.5,401.5,13.0,13.0,169.0
1310,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_43.png,1,1,428.0,268.0,10.0,10.0,100.0
1311,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_80.png,1,1,344.5,399.5,11.0,11.0,121.0
1312,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_91.png,1,1,201.5,360.5,13.0,13.0,169.0
1313,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929_104.png,1,1,159.0,375.0,8.0,8.0,64.0
1314,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929_125.png,1,1,440.5,210.5,13.0,13.0,169.0
1315,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103_75.png,1,1,220.0,148.0,14.0,14.0,196.0
1316,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.162845309248822193437735868939_501.png,1,1,287.5,386.5,15.0,15.0,225.0
1317,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100_94.png,1,1,378.0,373.0,12.0,12.0,144.0
1318,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387_87.png,1,1,150.0,197.0,32.0,32.0,1024.0
1319,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579_148.png,1,1,52.5,211.5,9.0,9.0,81.0
1320,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989_266.png,1,1,111.0,146.0,12.0,12.0,144.0
1321,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586_133.png,1,1,95.5,223.5,29.0,29.0,841.0
1322,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586_60.png,1,1,362.5,338.5,15.0,15.0,225.0
1323,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600_126.png,1,1,295.0,280.0,14.0,14.0,196.0
1324,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600_169.png,1,1,382.5,279.5,19.0,19.0,361.0
1325,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.167919147233131417984739058859_247.png,1,1,194.0,331.0,10.0,10.0,100.0
1326,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286_303.png,1,1,100.0,347.0,10.0,10.0,100.0
1327,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085_332.png,1,1,405.5,154.5,7.0,7.0,49.0
1328,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295_180.png,1,1,197.0,346.0,22.0,22.0,484.0
1329,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_55.png,1,1,396.5,160.5,11.0,11.0,121.0
1330,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_62.png,1,1,439.5,246.5,7.0,7.0,49.0
1331,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_77.png,1,1,86.0,271.0,8.0,8.0,64.0
1332,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_78.png,1,1,375.0,361.0,6.0,6.0,36.0
1333,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_85.png,1,1,85.0,170.0,12.0,12.0,144.0
1334,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_113.png,1,1,185.0,414.0,6.0,6.0,36.0
1335,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_161.png,1,1,369.0,357.0,8.0,8.0,64.0
1336,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_188.png,1,1,154.5,351.5,7.0,7.0,49.0
1337,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_100.png,1,1,442.5,260.5,7.0,7.0,49.0
1338,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_167.png,1,1,393.5,298.5,9.0,9.0,81.0
1339,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_204.png,1,1,155.5,342.5,7.0,7.0,49.0
1340,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_207.png,1,1,328.0,226.0,8.0,8.0,64.0
1341,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_242.png,1,1,283.5,276.5,29.0,29.0,841.0
1342,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_77.png,1,1,121.5,320.5,9.0,9.0,81.0
1343,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512_245.png,1,1,155.0,307.0,10.0,10.0,100.0
1344,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_75.png,1,1,353.5,336.5,27.0,27.0,729.0
1345,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_83.png,1,1,302.5,192.5,11.0,11.0,121.0
1346,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_84.png,1,1,213.0,211.0,16.0,16.0,256.0
1347,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521_391.png,1,1,223.0,313.0,6.0,6.0,36.0
1348,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521_440.png,1,1,217.0,294.0,8.0,8.0,64.0
1349,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732_199.png,1,1,408.5,342.5,9.0,9.0,81.0
1350,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574_79.png,1,1,322.5,361.5,9.0,9.0,81.0
1351,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726_67.png,1,1,155.0,291.0,12.0,12.0,144.0
1352,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726_98.png,1,1,125.0,317.0,22.0,22.0,484.0
1353,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.172573195301625265149778785969_190.png,1,1,468.0,307.0,8.0,8.0,64.0
1354,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.172573195301625265149778785969_296.png,1,1,206.5,401.5,9.0,9.0,81.0
1355,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_213.png,1,1,64.5,259.5,7.0,7.0,49.0
1356,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_223.png,1,1,393.5,351.5,7.0,7.0,49.0
1357,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_268.png,1,1,411.0,293.0,8.0,8.0,64.0
1358,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_101.png,1,1,95.5,276.5,15.0,15.0,225.0
1359,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_104.png,1,1,347.0,299.0,12.0,12.0,144.0
1360,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_108.png,1,1,147.5,352.5,7.0,7.0,49.0
1361,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_111.png,1,1,179.0,345.0,20.0,20.0,400.0
1362,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_93.png,1,1,131.5,196.5,7.0,7.0,49.0
1363,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_96.png,1,1,98.5,242.5,23.0,23.0,529.0
1364,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511_180.png,1,1,330.5,354.5,7.0,7.0,49.0
1365,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701_78.png,1,1,354.0,352.0,26.0,26.0,676.0
1366,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.174168737938619557573021395302_16.png,1,1,365.0,349.0,6.0,6.0,36.0
1367,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.174449669706458092793093760291_85.png,1,1,391.5,278.5,21.0,21.0,441.0
1368,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479_143.png,1,1,178.0,331.0,14.0,14.0,196.0
1369,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786_84.png,1,1,170.0,174.0,16.0,16.0,256.0
1370,diffusion_1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786_91.png,1,1,178.5,132.5,25.0,25.0,625.0
